"","GEOID","Time.Period","Coverage"
"5610","22057020800","2015_2019",0.000422540673660533
"5611","22057020900","2010_2014",0
"5612","22057020900","2015_2019",0
"5613","22057021000","2010_2014",0.00113300241800324
"5614","22057021000","2015_2019",0.00126003687125393
"5615","22057021100","2010_2014",0.00184545183457229
"5616","22057021100","2015_2019",0.00111867857840205
"5617","22057021200","2010_2014",0.00110332530230565
"5618","22057021200","2015_2019",0.00126683054920917
"5619","22057021300","2010_2014",0.000936894727586928
"5620","22057021300","2015_2019",0.00155403671842262
"5621","22057021400","2010_2014",0.000985557666607298
"5622","22057021400","2015_2019",0.000934933549759777
"5623","22057021500","2010_2014",0.00173008354744933
"5624","22057021500","2015_2019",0.000643049793944303
"5625","22057021601","2010_2014",0.00124335844540827
"5626","22057021601","2015_2019",0.000915297935608953
"5627","22057021602","2010_2014",0.00214805379291538
"5628","22057021602","2015_2019",0.00130276355471231
"5629","22057021700","2010_2014",0.00128633888624274
"5630","22057021700","2015_2019",0.000537135627167538
"5631","22057021800","2010_2014",0.000747373022680314
"5632","22057021800","2015_2019",0.000429334535452572
"5633","22057021901","2010_2014",0.00124926878458565
"5634","22057021901","2015_2019",0.000973872167908486
"5635","22057021902","2010_2014",0.000995257850935468
"5636","22057021902","2015_2019",0.000758334269277162
"5637","22057022000","2010_2014",0.00128571875118455
"5638","22057022000","2015_2019",0.000685579335099665
"5639","22063040100","2010_2014",0.000344385739825451
"5640","22063040100","2015_2019",0.000429736879752581
"5641","22063040201","2010_2014",0.000416691073751658
"5642","22063040201","2015_2019",0.000653604527880729
"5643","22063040202","2010_2014",0.0011737462986673
"5644","22063040202","2015_2019",0
"5645","22063040301","2010_2014",0.000733774826016629
"5646","22063040301","2015_2019",0.00081495445092809
"5647","22063040303","2010_2014",0.000829908633088423
"5648","22063040303","2015_2019",0.000842423323410907
"5649","22063040304","2010_2014",0.000323436483317529
"5650","22063040304","2015_2019",0.00157273638023574
"5651","22063040401","2010_2014",0.00100781416240907
"5652","22063040401","2015_2019",0.000462861187500877
"5653","22063040402","2010_2014",0.000376760789943392
"5654","22063040402","2015_2019",0.00058686642229423
"5655","22063040500","2010_2014",0.000500620783434681
"5656","22063040500","2015_2019",0.00101542780948886
"5657","22063040600","2010_2014",0.000480498817304496
"5658","22063040600","2015_2019",0.00149845356041026
"5659","22063040700","2010_2014",0.00108968561117847
"5660","22063040700","2015_2019",0.00258458278266576
"5661","22063040802","2010_2014",0.000649457595653146
"5662","22063040802","2015_2019",0.000500437654421577
"5663","22063040804","2010_2014",0.000652119253053218
"5664","22063040804","2015_2019",0.000420569858736287
"5665","22063040805","2010_2014",0.000315850989992043
"5666","22063040805","2015_2019",0.00112333993522603
"5667","22063040806","2010_2014",0.00157427541694356
"5668","22063040806","2015_2019",0.00138627972214154
"5669","22063040901","2010_2014",0.000387365609366462
"5670","22063040901","2015_2019",0.000830164623334616
"5671","22063040902","2010_2014",0.0011103788494715
"5672","22063040902","2015_2019",0.00142054671846935
"5673","22069000900","2010_2014",0.000115807759119861
"5674","22069000900","2015_2019",0.000230559144096478
"5675","22071000100","2010_2014",0.000629670185927963
"5676","22071000100","2015_2019",0.000547027025005213
"5677","22071000200","2010_2014",0.00044543429844098
"5678","22071000200","2015_2019",0.00112709223808043
"5679","22071000300","2010_2014",0.000405679513184584
"5680","22071000300","2015_2019",0.000804832232154424
"5681","22071000400","2010_2014",0.000930515636109599
"5682","22071000400","2015_2019",0.000459671180649982
"5683","22071000601","2010_2014",0.0028944071263999
"5684","22071000601","2015_2019",0.00223996758327744
"5685","22071000602","2010_2014",0.0010295022474104
"5686","22071000602","2015_2019",0.000626785130153963
"5687","22071000603","2010_2014",0.000862469562631276
"5688","22071000603","2015_2019",0.00134982415003746
"5689","22071000604","2010_2014",0.0010956454189747
"5690","22071000604","2015_2019",0.000139958012596221
"5691","22071000605","2010_2014",0.00122758674454149
"5692","22071000605","2015_2019",0.000518200753319671
"5693","22071000606","2010_2014",0.00137919522303199
"5694","22071000606","2015_2019",0.00148262709507703
"5695","22071000607","2010_2014",0.00161363030211123
"5696","22071000607","2015_2019",0.00277222016072381
"5697","22071000611","2010_2014",0.000424714522739557
"5698","22071000611","2015_2019",0.000516797049908968
"5699","22071000612","2010_2014",0.00183122945917237
"5700","22071000612","2015_2019",0.00181382024646222
"5701","22071000613","2010_2014",0.00057138549742649
"5702","22071000613","2015_2019",0.00047545526214182
"5703","22071000615","2010_2014",0.000776183024332472
"5704","22071000615","2015_2019",0.000298886938251337
"5705","22071000616","2010_2014",0.00234028085122256
"5706","22071000616","2015_2019",0.000907289289955326
"5707","22071000617","2010_2014",0.000705345634678743
"5708","22071000617","2015_2019",0.000931253015512084
"5709","22071000618","2010_2014",0.00352530402913575
"5710","22071000618","2015_2019",0.00246978162882169
"5711","22071000701","2010_2014",0.00434712787653964
"5712","22071000701","2015_2019",0.00131380247659317
"5713","22071000702","2010_2014",0.0004739336492891
"5714","22071000702","2015_2019",0.001503055453258
"5715","22071000800","2010_2014",0.000405679513184584
"5716","22071000800","2015_2019",0.00071523651209151
"5717","22071000901","2010_2014",0.00153846153846154
"5718","22071000901","2015_2019",0.00051413881748072
"5719","22071000902","2010_2014",0.00240963855421687
"5720","22071000902","2015_2019",0.00173913043478261
"5721","22071000903","2010_2014",0
"5722","22071000903","2015_2019",0.00153963236155017
"5723","22071000904","2010_2014",0.00121013304173501
"5724","22071000904","2015_2019",0.000503778337531486
"5725","22071001100","2010_2014",0.00112782109637439
"5726","22071001100","2015_2019",0.0015368105130768
"5727","22071001200","2010_2014",0.00155514802271016
"5728","22071001200","2015_2019",0.000201612903225806
"5729","22071001301","2010_2014",0.00263446494748371
"5730","22071001301","2015_2019",0.00171212067055081
"5731","22071001302","2010_2014",0.0014018691588785
"5732","22071001302","2015_2019",0.000851926977687627
"5733","22071001401","2010_2014",0.00253084634598977
"5734","22071001401","2015_2019",0.00188084107584042
"5735","22071001402","2010_2014",0.00238471408018019
"5736","22071001402","2015_2019",0.000705590997237094
"5737","22071001500","2010_2014",0.00291413116970926
"5738","22071001500","2015_2019",0.000925386690887719
"5739","22071001701","2010_2014",0.00178780399059879
"5740","22071001701","2015_2019",0.0015874857697161
"5741","22071001702","2010_2014",0.00180962418372708
"5742","22071001702","2015_2019",0.00136300616793875
"5743","22071001720","2010_2014",0.0014745219868033
"5744","22071001720","2015_2019",0.00150593522603077
"5745","22071001722","2010_2014",0.00141948128645491
"5746","22071001722","2015_2019",0.00146214798034846
"5747","22071001723","2010_2014",0.00344725902087764
"5748","22071001723","2015_2019",0.00176443273927415
"5749","22071001724","2010_2014",0.00266421523603004
"5750","22071001724","2015_2019",0.00101011603306067
"5751","22071001725","2010_2014",0.00171667489818601
"5752","22071001725","2015_2019",0.00116636918490829
"5753","22071001730","2010_2014",0.00225579718851376
"5754","22071001730","2015_2019",0.00119760479041916
"5755","22071001734","2010_2014",0.00144448245714068
"5756","22071001734","2015_2019",0.00327766174723687
"5757","22071001735","2010_2014",0.00125526041784011
"5758","22071001735","2015_2019",0.000673999655759813
"5759","22071001736","2010_2014",0.00102213131269519
"5760","22071001736","2015_2019",0.000668749489504206
"5761","22071001737","2010_2014",0.00113827223582368
"5762","22071001737","2015_2019",0.00135610524199084
"5763","22071001739","2010_2014",0.00199614218808156
"5764","22071001739","2015_2019",0.000631950961404069
"5765","22071001740","2010_2014",0.00183427069016703
"5766","22071001740","2015_2019",0.00177137432986592
"5767","22071001741","2010_2014",0.00394718227459883
"5768","22071001741","2015_2019",0.00171951903949873
"5769","22071001743","2010_2014",0.00122627826675864
"5770","22071001743","2015_2019",0.00151830380306272
"5771","22071001744","2010_2014",0.000438688044789467
"5772","22071001744","2015_2019",0.000853086210757976
"5773","22071001745","2010_2014",0.00255896826734596
"5774","22071001745","2015_2019",0.00203332162999557
"5775","22071001746","2010_2014",0.00194085067370247
"5776","22071001746","2015_2019",0.000882920639851106
"5777","22071001747","2010_2014",0.00328540526282452
"5778","22071001747","2015_2019",0.00201375743674503
"5779","22071001748","2010_2014",0.00159920291671209
"5780","22071001748","2015_2019",0.00195434985536355
"5781","22071001749","2010_2014",0.000785867471193341
"5782","22071001749","2015_2019",0.001229608199393
"5783","22071001750","2010_2014",0.00130143895305446
"5784","22071001750","2015_2019",0.000570400268177889
"5785","22071001751","2010_2014",0
"5786","22071001751","2015_2019",0
"5787","22071001800","2010_2014",0.00172461364710953
"5788","22071001800","2015_2019",0.000759952009524074
"5789","22071001900","2010_2014",0.00160787565165177
"5790","22071001900","2015_2019",0.000981076919342964
"5791","22071002000","2010_2014",0.00197608632071622
"5792","22071002000","2015_2019",0.000413223140495868
"5793","22071002100","2010_2014",0.00197445059784024
"5794","22071002100","2015_2019",0
"5795","22071002200","2010_2014",0.00153063880765114
"5796","22071002200","2015_2019",0
"5797","22071002300","2010_2014",0.00362749714485574
"5798","22071002300","2015_2019",0.000967185436121399
"5799","22071002401","2010_2014",0.00120516622648661
"5800","22071002401","2015_2019",0.00146263858848058
"5801","22071002402","2010_2014",0.00190379193204966
"5802","22071002402","2015_2019",0.00186708775632236
"5803","22071002501","2010_2014",0.00336068035149827
"5804","22071002501","2015_2019",0.00183325078288972
"5805","22071002502","2010_2014",0.00220022395053123
"5806","22071002502","2015_2019",0.000867929018727037
"5807","22071002503","2010_2014",0.00259275288142625
"5808","22071002503","2015_2019",0.00272412517646533
"5809","22071002504","2010_2014",0.0019106029055279
"5810","22071002504","2015_2019",0.00146914603869644
"5811","22071002600","2010_2014",0.000651725121583549
"5812","22071002600","2015_2019",0.00137335643737155
"5813","22071002700","2010_2014",0.000644692069923894
"5814","22071002700","2015_2019",0.00063391442155309
"5815","22071002800","2010_2014",0.00128097996558726
"5816","22071002800","2015_2019",0.00132918287551542
"5817","22071002900","2010_2014",0.00223218058228895
"5818","22071002900","2015_2019",0.000899256422371988
"5819","22071003000","2010_2014",0.00183281535405842
"5820","22071003000","2015_2019",0.000782970768835925
"5821","22071003100","2010_2014",0.00102564102564103
"5822","22071003100","2015_2019",0.00112435761839236
"5823","22071003301","2010_2014",0.0039711093982376
"5824","22071003301","2015_2019",0.00156308634748908
"5825","22071003302","2010_2014",0.00266179197478038
"5826","22071003302","2015_2019",0.002512309686493
"5827","22071003303","2010_2014",0.00195161320655218
"5828","22071003303","2015_2019",0.00108509424113673
"5829","22071003304","2010_2014",0.00107664672190625
"5830","22071003304","2015_2019",0.00150019743139991
"5831","22071003307","2010_2014",0.00176658314196249
"5832","22071003307","2015_2019",0.000302114803625378
"5833","22071003308","2010_2014",0.00201872685528952
"5834","22071003308","2015_2019",0.00148582858527187
"5835","22071003400","2010_2014",0.00138834934048924
"5836","22071003400","2015_2019",0.000271739130434783
"5837","22071003500","2010_2014",0.000723598435462842
"5838","22071003500","2015_2019",0.000297619047619048
"5839","22071003600","2010_2014",0.00252564655026978
"5840","22071003600","2015_2019",0.000803023644194427
"5841","22071003701","2010_2014",0.000900316900102277
"5842","22071003701","2015_2019",0.000433901240406935
"5843","22071003702","2010_2014",0.00149217320206711
"5844","22071003702","2015_2019",0.000980059914867028
"5845","22071003800","2010_2014",0.00213276098661419
"5846","22071003800","2015_2019",0.000767299847972654
"5847","22071003900","2010_2014",0.00109220716468222
"5848","22071003900","2015_2019",0.000353982300884956
"5849","22071004000","2010_2014",0.00121233582681724
"5850","22071004000","2015_2019",0.000680100472168128
"5851","22071004100","2010_2014",0.00105976046750015
"5852","22071004100","2015_2019",0.000837568902569976
"5853","22071004401","2010_2014",0.00115722918270689
"5854","22071004401","2015_2019",0.0013902240553191
"5855","22071004402","2010_2014",NA
"5856","22071004402","2015_2019",0.00691605045672031
"5857","22071004500","2010_2014",0.00116762651398818
"5858","22071004500","2015_2019",0.0010442254867342
"5859","22071004600","2010_2014",0.000963153277399894
"5860","22071004600","2015_2019",0.000716489992822813
"5861","22071004800","2010_2014",0.000531914893617021
"5862","22071004800","2015_2019",0
"5863","22071004900","2010_2014",0.00249507351826588
"5864","22071004900","2015_2019",0.000558036365758982
"5865","22071005000","2010_2014",0.00197793402916265
"5866","22071005000","2015_2019",0.00149445554191774
"5867","22071005400","2010_2014",2e-04
"5868","22071005400","2015_2019",0.000196078431372549
"5869","22071005500","2010_2014",0.00283812360565117
"5870","22071005500","2015_2019",0.0010819278806994
"5871","22071005601","2010_2014",0.00323988383391903
"5872","22071005601","2015_2019",0.0043698670383158
"5873","22071005602","2010_2014",0.00324945969796704
"5874","22071005602","2015_2019",0.0018783028350402
"5875","22071005603","2010_2014",0.00320750837938822
"5876","22071005603","2015_2019",0.00177401815273316
"5877","22071005604","2010_2014",0.00306334154099238
"5878","22071005604","2015_2019",0.00261606903134213
"5879","22071006000","2010_2014",0
"5880","22071006000","2015_2019",0
"5881","22071006300","2010_2014",0.00160470915786088
"5882","22071006300","2015_2019",0.000809207203418011
"5883","22071006400","2010_2014",0.0012038257321314
"5884","22071006400","2015_2019",0.000959043907882567
"5885","22071006500","2010_2014",0.000883336065612725
"5886","22071006500","2015_2019",0.00131462969508492
"5887","22071006900","2010_2014",0.00251422753582273
"5888","22071006900","2015_2019",0.00203246640819683
"5889","22071007000","2010_2014",0.00155038759689922
"5890","22071007000","2015_2019",0.000854700854700855
"5891","22071007101","2010_2014",0
"5892","22071007101","2015_2019",0
"5893","22071007200","2010_2014",0.000254129606099111
"5894","22071007200","2015_2019",0.00124348482871744
"5895","22071007501","2010_2014",0.00202392024527
"5896","22071007501","2015_2019",0.00191267446815596
"5897","22071007502","2010_2014",0.000620785514762967
"5898","22071007502","2015_2019",0.000525920907525019
"5899","22071007604","2010_2014",0.00209947340863119
"5900","22071007604","2015_2019",0.000894173528098726
"5901","22071007605","2010_2014",0.000836838358294352
"5902","22071007605","2015_2019",0.000911824990779972
"5903","22071007606","2010_2014",0.00204390231209146
"5904","22071007606","2015_2019",0.00247641760883633
"5905","22071007700","2010_2014",0.000387243062402298
"5906","22071007700","2015_2019",0.000127145581691036
"5907","22071007800","2010_2014",0.000970179520566952
"5908","22071007800","2015_2019",0
"5909","22071008200","2010_2014",0.00697399527186761
"5910","22071008200","2015_2019",0.00105728679300331
"5911","22071008300","2010_2014",0.000348432055749129
"5912","22071008300","2015_2019",0.000340136054421769
"5913","22071008400","2010_2014",0
"5914","22071008400","2015_2019",0.0003690036900369
"5915","22071008500","2010_2014",0.000697472195365185
"5916","22071008500","2015_2019",0.000698337580390729
"5917","22071008600","2010_2014",0.00243157690492216
"5918","22071008600","2015_2019",0.000746134109978504
"5919","22071008800","2010_2014",0.00099443761661114
"5920","22071008800","2015_2019",0.00120307899761854
"5921","22071009000","2010_2014",0.00220040808558634
"5922","22071009000","2015_2019",0.00363880084219921
"5923","22071009100","2010_2014",0.000877683969557833
"5924","22071009100","2015_2019",0.000435771732513057
"5925","22071009200","2010_2014",0.000795696944585117
"5926","22071009200","2015_2019",0.0012473194531588
"5927","22071009400","2010_2014",0.000424628450106157
"5928","22071009400","2015_2019",0.00137417741755015
"5929","22071009600","2010_2014",0.000575355143593083
"5930","22071009600","2015_2019",0.000921607375806496
"5931","22071009700","2010_2014",0.000919095560160138
"5932","22071009700","2015_2019",0.000623606938656847
"5933","22071009900","2010_2014",0.00103023770503787
"5934","22071009900","2015_2019",0.000621556517993635
"5935","22071010000","2010_2014",0.00163581141290824
"5936","22071010000","2015_2019",0.000816363254175366
"5937","22071010100","2010_2014",0.000845582242806446
"5938","22071010100","2015_2019",0.00158499682239706
"5939","22071010200","2010_2014",0.00107920341859527
"5940","22071010200","2015_2019",0.0013042957702289
"5941","22071010300","2010_2014",0.00211133210289205
"5942","22071010300","2015_2019",0.000344109001891489
"5943","22071010600","2010_2014",0.000586510263929619
"5944","22071010600","2015_2019",0.000655514340046723
"5945","22071010700","2010_2014",0.00181012529202188
"5946","22071010700","2015_2019",0.00116468702160655
"5947","22071010800","2010_2014",0.00119581344375002
"5948","22071010800","2015_2019",0.00148372234966799
"5949","22071010900","2010_2014",0.00186078116404887
"5950","22071010900","2015_2019",0.00136353846124694
"5951","22071011100","2010_2014",0.00179005935548536
"5952","22071011100","2015_2019",0.000790083971957868
"5953","22071011200","2010_2014",0.00270197254092562
"5954","22071011200","2015_2019",0.00330947750007488
"5955","22071011400","2010_2014",0.000867153442353805
"5956","22071011400","2015_2019",0.000801679509251822
"5957","22071011500","2010_2014",0.00159290992412352
"5958","22071011500","2015_2019",0.000640693528944061
"5959","22071011600","2010_2014",0.000629983656084394
"5960","22071011600","2015_2019",0.00124721145935319
"5961","22071011700","2010_2014",0.00192980323642641
"5962","22071011700","2015_2019",0.00318820905789012
"5963","22071011900","2010_2014",0.00146689832723837
"5964","22071011900","2015_2019",0.00249419179750802
"5965","22071012000","2010_2014",0.00446462001174939
"5966","22071012000","2015_2019",0.00304476410280986
"5967","22071012101","2010_2014",0.00131780941632427
"5968","22071012101","2015_2019",0.00177777208924345
"5969","22071012102","2010_2014",0
"5970","22071012102","2015_2019",0
"5971","22071012200","2010_2014",0.00268470256335454
"5972","22071012200","2015_2019",0.00141514506123252
"5973","22071012300","2010_2014",0.00116956378217587
"5974","22071012300","2015_2019",0.000985464400098546
"5975","22071012400","2010_2014",0.0019304444183556
"5976","22071012400","2015_2019",0.00134460238186708
"5977","22071012500","2010_2014",0.00230706875334577
"5978","22071012500","2015_2019",0.000479391067068792
"5979","22071012600","2010_2014",0.00242938094741071
"5980","22071012600","2015_2019",0.0010810229988123
"5981","22071012700","2010_2014",0.0018377742129291
"5982","22071012700","2015_2019",0.00235408650062511
"5983","22071012800","2010_2014",0.000831891240983749
"5984","22071012800","2015_2019",0.00131326336578534
"5985","22071012900","2010_2014",0.00105815053571199
"5986","22071012900","2015_2019",0.00143096335421953
"5987","22071013000","2010_2014",0.00133046844384395
"5988","22071013000","2015_2019",0.00147744460342217
"5989","22071013100","2010_2014",0.000673494204718428
"5990","22071013100","2015_2019",0.000670578845008038
"5991","22071013200","2010_2014",0.00161921856218391
"5992","22071013200","2015_2019",0.00212046514437023
"5993","22071013301","2010_2014",0.00299412536108794
"5994","22071013301","2015_2019",0.00259859410802772
"5995","22071013302","2010_2014",0.00100419852783762
"5996","22071013302","2015_2019",0.00342419333499046
"5997","22071013400","2010_2014",0.0219328980198545
"5998","22071013400","2015_2019",0.000566281138834999
"5999","22071013500","2010_2014",0.00103402230644276
"6000","22071013500","2015_2019",0.002447884536429
"6001","22071013600","2010_2014",0.000458715596330275
"6002","22071013600","2015_2019",0.000380952380952381
"6003","22071013700","2010_2014",0.00333849895152388
"6004","22071013700","2015_2019",0.00155912937152459
"6005","22071013800","2010_2014",0.00289116714565777
"6006","22071013800","2015_2019",0.00274097540840094
"6007","22071013900","2010_2014",0.001065583183695
"6008","22071013900","2015_2019",0.000226244343891403
"6009","22071014000","2010_2014",0.000709942123571872
"6010","22071014000","2015_2019",0.000450300918593602
"6011","22071014100","2010_2014",0.0019696656680304
"6012","22071014100","2015_2019",0
"6013","22071014200","2010_2014",0.000768481066656703
"6014","22071014200","2015_2019",0.000925074881166142
"6015","22071014300","2010_2014",0.000709055547765225
"6016","22071014300","2015_2019",0.00157290942731085
"6017","22071014400","2010_2014",0.00172897762240724
"6018","22071014400","2015_2019",0.00311937342714286
"6019","22075050100","2010_2014",0.00142115006003281
"6020","22075050100","2015_2019",0.0022131659779305
"6021","22075050200","2010_2014",0.00149069773164287
"6022","22075050200","2015_2019",0.00107333843208878
"6023","22075050300","2010_2014",0.000994204686334236
"6024","22075050300","2015_2019",0.000536627463123023
"6025","22075050400","2010_2014",0.00204082302377745
"6026","22075050400","2015_2019",0.00109616023549739
"6027","22075050500","2010_2014",0.000609756097560976
"6028","22075050500","2015_2019",0.000764163084652207
"6029","22075050600","2010_2014",0.00146324600327559
"6030","22075050600","2015_2019",0.00115662962005686
"6031","22075050700","2010_2014",0.00209654427180971
"6032","22075050700","2015_2019",0.000347222222222222
"6033","22075050800","2010_2014",0.00330338216723293
"6034","22075050800","2015_2019",0.00152837184081325
"6035","22077951900","2010_2014",0.000476082123415825
"6036","22077951900","2015_2019",0.000385490972329676
"6037","22077952000","2010_2014",0.000216216216216216
"6038","22077952000","2015_2019",0.000200601805416249
"6039","22077952100","2010_2014",0.000409099782937984
"6040","22077952100","2015_2019",0.000112359550561798
"6041","22077952200","2010_2014",0.00029743661110025
"6042","22077952200","2015_2019",0.000409682985356361
"6043","22077952300","2010_2014",0.0003003003003003
"6044","22077952300","2015_2019",0.000594852827862537
"6045","22077952400","2010_2014",0.000116009280742459
"6046","22077952400","2015_2019",0.000461195338059991
"6047","22079013300","2010_2014",0.000211330814779091
"6048","22079013300","2015_2019",0.000120845921450151
"6049","22085000700","2010_2014",0.000160384923817161
"6050","22085000700","2015_2019",0
"6051","22087030103","2010_2014",0.00220311456709945
"6052","22087030103","2015_2019",0.00195391627184489
"6053","22087030104","2010_2014",0.00224596369855994
"6054","22087030104","2015_2019",0.00250004534973303
"6055","22087030105","2010_2014",0.0016260162601626
"6056","22087030105","2015_2019",0.00371951219512195
"6057","22087030203","2010_2014",0.00345982666820323
"6058","22087030203","2015_2019",0.00147045326015426
"6059","22087030204","2010_2014",0.00234876128885096
"6060","22087030204","2015_2019",0.00100252192839739
"6061","22087030206","2010_2014",0.00271047070815842
"6062","22087030206","2015_2019",0.00177685105388854
"6063","22087030207","2010_2014",0.00308646803773895
"6064","22087030207","2015_2019",0.00136836579922424
"6065","22087030208","2010_2014",0.00313977145400199
"6066","22087030208","2015_2019",0.00348427078666733
"6067","22087030209","2010_2014",0.00169283765163214
"6068","22087030209","2015_2019",0.00165628092485599
"6069","22087030300","2010_2014",0.00113761371890816
"6070","22087030300","2015_2019",0.00118526600305011
"6071","22087030400","2010_2014",0.00361496413361386
"6072","22087030400","2015_2019",0.0012825319357403
"6073","22087030500","2010_2014",0.00453663914875421
"6074","22087030500","2015_2019",0.00101537255881835
"6075","22087030601","2010_2014",0.00518442637086705
"6076","22087030601","2015_2019",0.00101441263065866
"6077","22087030602","2010_2014",0.00368131648079161
"6078","22087030602","2015_2019",0.0023193182875225
"6079","22087030603","2010_2014",0.000746479118430444
"6080","22087030603","2015_2019",0
"6081","22087030700","2010_2014",0.00410731563195784
"6082","22087030700","2015_2019",0.00119682219984335
"6083","22087030800","2010_2014",0.00208884584957399
"6084","22087030800","2015_2019",0.0021528674960507
"6085","22089060100","2010_2014",0.00122771164293657
"6086","22089060100","2015_2019",0.000561483419493128
"6087","22089062100","2010_2014",0.000485964478202872
"6088","22089062100","2015_2019",0.00137485856665033
"6089","22089062200","2010_2014",0.00125519080698869
"6090","22089062200","2015_2019",0.00026246719160105
"6091","22089062301","2010_2014",0.00240139942294685
"6092","22089062301","2015_2019",0.0020845269345466
"6093","22089062302","2010_2014",0.00221319493679624
"6094","22089062302","2015_2019",0.00228898429104401
"6095","22089062400","2010_2014",0.00103040361473187
"6096","22089062400","2015_2019",0.00163208564047995
"6097","22089062500","2010_2014",0.00156217251054123
"6098","22089062500","2015_2019",0.00138441328695442
"6099","22089062700","2010_2014",0.000672349178739383
"6100","22089062700","2015_2019",0.000874939381016515
"6101","22089062800","2010_2014",0.00102443867992722
"6102","22089062800","2015_2019",0.000775613297004764
"6103","22089062900","2010_2014",0.00160940652912172
"6104","22089062900","2015_2019",0.00183336937356642
"6105","22089063000","2010_2014",0.00110575109908925
"6106","22089063000","2015_2019",0.000826446280991736
"6107","22089063100","2010_2014",0.00201990432496409
"6108","22089063100","2015_2019",0.001814331853403
"6109","22089063200","2010_2014",0.00116450966381322
"6110","22089063200","2015_2019",0.00119056028400137
"6111","22091951200","2010_2014",0
"6112","22091951200","2015_2019",0
"6113","22093040100","2010_2014",0.000295295592522593
"6114","22093040100","2015_2019",0.000467020912852072
"6115","22093040200","2010_2014",0.000317965023847377
"6116","22093040200","2015_2019",0.000717607859197119
"6117","22093040300","2010_2014",0.000528669163072159
"6118","22093040300","2015_2019",0.000610695979761885
"6119","22093040400","2010_2014",0.000768131586993554
"6120","22093040400","2015_2019",0.000225225225225225
"6121","22093040600","2010_2014",0.000212089077412513
"6122","22093040600","2015_2019",0.000203873598369011
"6123","22093040700","2010_2014",0.000281591023976371
"6124","22093040700","2015_2019",0.000919041648403824
"6125","22095070100","2010_2014",0.00157547607307475
"6126","22095070100","2015_2019",0.00231130022978366
"6127","22095070200","2010_2014",0.00157569983185178
"6128","22095070200","2015_2019",0.00150544711296132
"6129","22095070300","2010_2014",0.00169779176623489
"6130","22095070300","2015_2019",0.000946134714706676
"6131","22095070400","2010_2014",0.00179704297789824
"6132","22095070400","2015_2019",0.00101724473329019
"6133","22095070500","2010_2014",0.000726604147849034
"6134","22095070500","2015_2019",0.000962837103577888
"6135","22095070600","2010_2014",0.000400623504181771
"6136","22095070600","2015_2019",0.0005061210917892
"6137","22095070700","2010_2014",0.000667714260692593
"6138","22095070700","2015_2019",0.000376776389812866
"6139","22095070800","2010_2014",0.000549075766426108
"6140","22095070800","2015_2019",0.00052313415484771
"6141","22095070900","2010_2014",0.000843052534210144
"6142","22095070900","2015_2019",0.000566782532971918
"6143","22095071000","2010_2014",0
"6144","22095071000","2015_2019",0.000392641144992242
"6145","22095071100","2010_2014",0.000158353127474268
"6146","22095071100","2015_2019",0
"6147","22097960100","2010_2014",0.000217391304347826
"6148","22097960100","2015_2019",0
"6149","22097960200","2010_2014",0.000126342387871131
"6150","22097960200","2015_2019",0.000541302277089791
"6151","22097960300","2010_2014",0.000141442715700141
"6152","22097960300","2015_2019",0.000287159507005053
"6153","22097960400","2010_2014",0.00025
"6154","22097960400","2015_2019",0.000234192037470726
"6155","22097960500","2010_2014",0.000335907823617633
"6156","22097960500","2015_2019",0
"6157","22097960600","2010_2014",0
"6158","22097960600","2015_2019",0.00018305270830143
"6159","22097960700","2010_2014",0.000100959111559818
"6160","22097960700","2015_2019",9.62000962000962e-05
"6161","22097960800","2010_2014",0.000145032632342277
"6162","22097960800","2015_2019",0.000585649942433155
"6163","22097960900","2010_2014",0.000126662444585181
"6164","22097960900","2015_2019",0
"6165","22097961000","2010_2014",0.0002460024600246
"6166","22097961000","2015_2019",0.000278940027894003
"6167","22097961100","2010_2014",0
"6168","22097961100","2015_2019",0.000331595198994801
"6169","22097961200","2010_2014",0
"6170","22097961200","2015_2019",0.000119545726240287
"6171","22097961300","2010_2014",0.000128865979381443
"6172","22097961300","2015_2019",0
"6173","22097961400","2010_2014",0.000234114307456893
"6174","22097961400","2015_2019",0.000629661568357357
"6175","22097961500","2010_2014",0.00010911074740862
"6176","22097961500","2015_2019",0
"6177","22097961700","2010_2014",0
"6178","22097961700","2015_2019",0.000231535090636208
"6179","22097961800","2010_2014",0.000309273455530789
"6180","22097961800","2015_2019",0.000231896848878929
"6181","22097961900","2010_2014",0.000154559505409583
"6182","22097961900","2015_2019",0.000150829562594268
"6183","22099020100","2010_2014",0.000652518556203237
"6184","22099020100","2015_2019",0.000421644034403785
"6185","22099020200","2010_2014",0.00054529724259587
"6186","22099020200","2015_2019",0.000470952324391984
"6187","22099020301","2010_2014",0.000517848629410045
"6188","22099020301","2015_2019",0.000119189511323004
"6189","22099020302","2010_2014",0.000449699756969083
"6190","22099020302","2015_2019",0.000361174441969122
"6191","22099020400","2010_2014",0.000181371565412183
"6192","22099020400","2015_2019",0.000181574629307369
"6193","22099020501","2010_2014",9.96512207274539e-05
"6194","22099020501","2015_2019",0.000383179085842067
"6195","22099020502","2010_2014",0.000157728706624606
"6196","22099020502","2015_2019",0
"6197","22099020600","2010_2014",8.50340136054422e-05
"6198","22099020600","2015_2019",0.000441108286228471
"6199","22099020800","2010_2014",0.000177777777777778
"6200","22099020800","2015_2019",0.000357685973131998
"6201","22099020900","2010_2014",0.000327868852459016
"6202","22099020900","2015_2019",0.000280504908835905
